reef,longitude,latitude,month,year,month_year,month_year2,coral_type,lightest_letter,lightest_number,darkest_letter,darkest_number
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,B,2,B,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,1,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,1,C,3
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,B,2,B,3
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,3,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,3,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,E,2,E,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Soft,C,1,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,D,3,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,D,1,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Branching,C,2,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,E,2,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,D,2,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,E,1,B,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Branching,C,2,B,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,D,3,D,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,2,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,1,C,3
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Soft,D,4,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,4,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Branching,D,2,D,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,3,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,D,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,2,C,6
Pottery,99.81987,10.082534,09,2016,2016-09-01,2016-09,Boulder,D,2,D,5
Pottery,99.81987,10.082534,09,2016,2016-09-01,2016-09,Boulder,C,1,C,3
Pottery,99.81987,10.082534,09,2016,2016-09-01,2016-09,Boulder,C,1,C,4
Pottery,99.81987,10.082534,09,2016,2016-09-01,2016-09,Boulder,C,2,C,4
Pottery,99.81987,10.082534,09,2016,2016-09-01,2016-09,Boulder,D,2,D,5
Pottery,99.81987,10.082534,09,2016,2016-09-01,2016-09,Boulder,D,2,D,4
Pottery,99.81987,10.082534,09,2016,2016-09-01,2016-09,Boulder,D,2,D,4
Pottery,99.81987,10.082534,09,2016,2016-09-01,2016-09,Boulder,D,1,D,4
Pottery,99.81987,10.082534,09,2016,2016-09-01,2016-09,Boulder,D,1,D,5
Pottery,99.81987,10.082534,09,2016,2016-09-01,2016-09,Boulder,D,2,D,4
Pottery,99.81987,10.082534,09,2016,2016-09-01,2016-09,Branching,B,3,C,4
Pottery,99.81987,10.082534,09,2016,2016-09-01,2016-09,Branching,C,1,C,3
Pottery,99.81987,10.082534,09,2016,2016-09-01,2016-09,Boulder,D,2,D,4
Pottery,99.81987,10.082534,09,2016,2016-09-01,2016-09,Plate,D,2,D,4
Pottery,99.81987,10.082534,09,2016,2016-09-01,2016-09,Branching,D,2,D,5
Pottery,99.81987,10.082534,09,2016,2016-09-01,2016-09,Branching,C,2,C,4
Pottery,99.81987,10.082534,09,2016,2016-09-01,2016-09,Branching,E,3,E,4
Pottery,99.81987,10.082534,09,2016,2016-09-01,2016-09,Boulder,D,3,D,4
Pottery,99.81987,10.082534,09,2016,2016-09-01,2016-09,Branching,C,1,C,5
Pottery,99.81987,10.082534,09,2016,2016-09-01,2016-09,Branching,C,2,C,5
Pottery,99.81987,10.082533,09,2016,2016-09-01,2016-09,Boulder,C,3,C,6
Pottery,99.81987,10.082533,09,2016,2016-09-01,2016-09,Boulder,D,2,D,5
Pottery,99.81987,10.082533,09,2016,2016-09-01,2016-09,Soft,D,2,D,5
Pottery,99.81987,10.082533,09,2016,2016-09-01,2016-09,Boulder,C,2,C,6
Pottery,99.81987,10.082533,09,2016,2016-09-01,2016-09,Soft,C,3,C,4
Pottery,99.81987,10.082533,09,2016,2016-09-01,2016-09,Branching,D,2,D,5
Pottery,99.81987,10.082533,09,2016,2016-09-01,2016-09,Boulder,C,2,C,5
Pottery,99.81987,10.082533,09,2016,2016-09-01,2016-09,Boulder,C,3,C,5
Pottery,99.81987,10.082533,09,2016,2016-09-01,2016-09,Boulder,C,3,C,6
Pottery,99.81987,10.082533,09,2016,2016-09-01,2016-09,Branching,C,3,C,6
Pottery,99.81987,10.082533,09,2016,2016-09-01,2016-09,Branching,C,2,C,5
Pottery,99.81987,10.082533,09,2016,2016-09-01,2016-09,Boulder,C,2,C,5
Pottery,99.81987,10.082533,09,2016,2016-09-01,2016-09,Boulder,C,1,C,5
Pottery,99.81987,10.082533,09,2016,2016-09-01,2016-09,Boulder,C,2,C,4
Pottery,99.81987,10.082533,09,2016,2016-09-01,2016-09,Branching,E,2,E,4
Pottery,99.81987,10.082533,09,2016,2016-09-01,2016-09,Boulder,D,2,D,5
Pottery,99.81987,10.082533,09,2016,2016-09-01,2016-09,Boulder,D,2,D,5
Pottery,99.81987,10.082533,09,2016,2016-09-01,2016-09,Boulder,C,3,C,5
Pottery,99.81987,10.082533,09,2016,2016-09-01,2016-09,Boulder,C,2,C,4
Pottery,99.81987,10.082533,09,2016,2016-09-01,2016-09,Branching,C,2,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,3,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,4,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Soft,C,2,C,3
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,1,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,E,3,B,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Soft,C,2,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Branching,C,2,D,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,2,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,D,1,D,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,D,3,D,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Branching,C,1,C,3
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,3,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,2,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,E,2,E,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,1,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Soft,D,3,D,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,E,2,E,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,D,2,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Branching,C,2,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,3,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,3,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,2,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Branching,C,2,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,4,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Branching,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,3,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,4,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Branching,C,1,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,D,3,D,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,4,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Branching,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,1,C,6
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Branching,C,1,C,3
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,2,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,2,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,D,2,D,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Branching,D,3,D,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,D,2,D,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,2,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,D,2,D,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Branching,D,1,D,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Branching,C,2,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Branching,C,2,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,E,2,E,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,2,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Branching,D,2,D,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,2,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Branching,C,2,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Plate,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Branching,C,2,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Branching,D,1,D,2
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,3,C,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Branching,C,2,C,4
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,D,2,D,5
Mango Bay,99.83493,10.122097,09,2016,2016-09-01,2016-09,Boulder,C,3,C,5
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Plate,C,3,C,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Branching,D,3,D,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Plate,C,3,C,5
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Branching,C,2,C,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Plate,C,2,C,3
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Boulder,E,4,E,5
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Branching,C,1,C,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Boulder,C,3,C,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Branching,D,1,D,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Boulder,C,1,C,3
Junkyard,99.819901,10.087082,08,2016,2016-08-01,2016-08,Plate,C,3,C,5
Junkyard,99.819901,10.087082,08,2016,2016-08-01,2016-08,Plate,C,2,C,4
Junkyard,99.819901,10.087082,08,2016,2016-08-01,2016-08,Plate,C,3,C,4
Junkyard,99.819901,10.087082,08,2016,2016-08-01,2016-08,Plate,C,2,C,3
Junkyard,99.819901,10.087082,08,2016,2016-08-01,2016-08,Boulder,C,3,C,5
Junkyard,99.819901,10.087082,08,2016,2016-08-01,2016-08,Boulder,C,3,C,6
Junkyard,99.819901,10.087082,08,2016,2016-08-01,2016-08,Plate,C,3,C,4
Junkyard,99.819901,10.087082,08,2016,2016-08-01,2016-08,Branching,C,1,C,5
Junkyard,99.819901,10.087082,08,2016,2016-08-01,2016-08,Plate,C,2,C,3
Junkyard,99.819901,10.087082,08,2016,2016-08-01,2016-08,Boulder,C,5,C,6
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Plate,C,2,C,3
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Branching,C,2,C,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Boulder,C,2,C,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Plate,D,2,D,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Boulder,C,4,C,5
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Branching,C,1,C,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Branching,C,1,C,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Branching,C,2,C,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Branching,C,2,C,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Boulder,C,3,C,5
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Branching,C,2,C,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Branching,C,2,C,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Plate,D,3,D,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Branching,C,1,C,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Branching,D,2,D,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Plate,C,2,C,3
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Branching,C,1,C,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Branching,B,3,B,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Branching,C,2,C,4
Mango Bay,99.83493,10.122097,08,2016,2016-08-01,2016-08,Plate,C,2,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Plate,C,1,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Plate,C,2,C,3
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Plate,C,3,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Boulder,C,1,C,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,3,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,1,C,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Boulder,C,3,C,6
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,3,C,6
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,2,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,2,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,B,2,B,3
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,3,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Soft,C,3,C,3
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,3,C,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,2,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Soft,C,2,C,3
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,1,C,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Boulder,C,2,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Soft,C,2,C,3
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,2,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Plate,C,3,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Plate,C,4,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Soft,E,4,E,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,D,2,D,3
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Soft,C,2,C,2
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Plate,C,2,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Plate,B,4,B,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,2,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,3,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,1,C,2
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Plate,C,2,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,2,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Soft,D,2,D,3
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Plate,C,1,C,3
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,E,2,E,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Plate,C,3,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Plate,E,3,E,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Soft,D,3,D,3
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,2,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,2,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Plate,C,3,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Plate,C,3,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,3,C,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Plate,C,3,C,3
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Plate,C,3,C,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Boulder,C,3,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Boulder,D,6,D,6
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Boulder,D,3,D,6
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Boulder,D,3,D,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Boulder,C,4,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Boulder,C,3,C,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Boulder,D,4,D,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Boulder,C,3,C,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Boulder,C,3,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Boulder,D,3,D,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Boulder,D,1,D,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Boulder,E,3,E,6
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Boulder,C,2,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Boulder,C,1,C,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,1,C,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,1,C,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,D,1,D,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,D,2,D,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,D,2,D,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,D,4,D,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,D,1,D,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,D,1,D,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,D,1,D,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,3,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,2,C,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,2,C,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,2,C,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Branching,C,2,C,5
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Plate,C,2,C,4
Mango Bay,99.83493,10.122097,07,2016,2016-07-01,2016-07,Plate,D,2,D,4
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,E,3,E,5
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,D,3,D,4
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,C,2,C,4
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,D,2,D,3
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,D,1,D,2
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,C,1,C,4
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,C,1,C,4
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,C,1,C,2
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,C,1,C,4
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Plate,C,2,C,3
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,D,1,D,3
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,C,2,C,5
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,D,2,D,6
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,D,3,D,4
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,D,2,D,3
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,D,2,D,5
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,D,1,D,3
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Plate,C,1,C,5
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Plate,C,3,C,6
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,C,2,C,4
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,D,1,D,4
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,D,2,D,4
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,D,2,D,4
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Plate,D,2,D,5
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Plate,C,2,C,4
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,C,2,C,4
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,C,2,C,4
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,D,2,D,4
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Plate,D,2,D,3
Chalok,99.825638,10.061909,07,2016,2016-07-01,2016-07,Branching,D,2,D,4
